76542.766	399989.090
76543.766	399443.460
76544.766	398897.970
76545.766	398352.620
76546.766	397807.410
76547.766	397262.400
76548.766	396717.540
76549.766	396172.760
76550.766	395628.050
76551.766	395083.460
76552.766	394539.000
76553.766	393994.670
76554.766	393450.470
76555.766	392906.400
76556.766	392362.460
76557.766	391818.650
76558.766	391274.960
76559.766	390731.400
76560.766	390187.970
76561.766	389644.670
76562.766	389101.500
76563.766	388558.460
76564.766	388015.560
76565.766	387472.790
76566.766	386930.160
76567.766	386387.670
76568.766	385845.310
76569.766	385303.090
76570.766	384761.010
76571.766	384219.060
76572.766	383677.250
76573.766	383135.580
76574.766	382594.050
76575.766	382052.660
76576.766	381511.430
76577.766	380970.350
76578.766	380429.420
76579.766	379888.650
76580.766	379348.030
76581.766	378807.550
76582.766	378267.210
76583.766	377727.030
76584.766	377187.000
76585.766	376647.120
76586.766	376107.390
76587.766	375567.790
76588.766	375028.340
76589.766	374489.050
76590.766	373949.910
76591.766	373410.940
76592.766	372872.130
76593.766	372333.490
76594.766	371795.020
76595.766	371256.710
76596.766	370718.590
76597.766	370180.620
76598.766	369642.810
76599.766	369105.160
76600.766	368567.680
76601.766	368030.370
76602.766	367493.220
76603.766	366956.260
76604.766	366419.470
76605.766	365882.840
76606.766	365346.380
76607.766	364810.100
76608.766	364273.990
76609.766	363738.070
76610.766	363202.330
76611.766	362666.770
76612.766	362131.380
76613.766	361596.170
76614.766	361061.150
76615.766	360526.300
76616.766	359991.640
76617.766	359457.160
76618.766	358922.870
76619.766	358388.760
76620.766	357854.840
76621.766	357321.100
76622.766	356787.560
76623.766	356254.200
76624.766	355721.030
76625.766	355188.060
76626.766	354655.270
76627.766	354122.680
76628.766	353590.280
76629.766	353058.070
76630.766	352526.070
76631.766	351994.260
76632.766	351462.660
76633.766	350931.250
76634.766	350400.040
76635.766	349869.020
76636.766	349338.210
76637.766	348807.600
76638.766	348277.210
76639.766	347747.010
76640.766	347217.030
76641.766	346687.250
76642.766	346157.670
76643.766	345628.310
76644.766	345099.150
76645.766	344570.200
76646.766	344041.460
76647.766	343512.930
76648.766	342984.620
76649.766	342456.520
76650.766	341928.630
76651.766	341400.960
76652.766	340873.500
76653.766	340346.260
76654.766	339819.230
76655.766	339292.430
76656.766	338765.840
76657.766	338239.480
76658.766	337713.330
76659.766	337187.400
76660.766	336661.700
76661.766	336136.220
76662.766	335610.970
76663.766	335085.940
76664.766	334561.150
76665.766	334036.610
76666.766	333512.290
76667.766	332988.190
76668.766	332464.330
76669.766	331940.720
76670.766	331417.340
76671.766	330894.190
76672.766	330371.270
76673.766	329848.590
76674.766	329326.140
76675.766	328803.940
76676.766	328281.970
76677.766	327760.240
76678.766	327238.760
76679.766	326717.510
76680.766	326196.520
76681.766	325675.760
76682.766	325155.260
76683.766	324635.000
76684.766	324114.990
76685.766	323595.230
76686.766	323075.720
76687.766	322556.470
76688.766	322037.460
76689.766	321518.710
76690.766	321000.220
76691.766	320481.980
76692.766	319964.000
76693.766	319446.280
76694.766	318928.810
76695.766	318411.600
76696.766	317894.660
76697.766	317377.970
76698.766	316861.550
76699.766	316345.380
76700.766	315829.460
76701.766	315313.820
76702.766	314798.450
76703.766	314283.320
76704.766	313768.480
76705.766	313253.890
76706.766	312739.580
76707.766	312225.530
76708.766	311711.750
76709.766	311198.240
76710.766	310685.000
76711.766	310172.040
76712.766	309659.340
76713.766	309146.910
76714.766	308634.780
76715.766	308122.920
76716.766	307611.350
76717.766	307100.050
76718.766	306589.050
76719.766	306078.320
76720.766	305567.890
76721.766	305057.740
76722.766	304547.900
76723.766	304038.360
76724.766	303529.090
76725.766	303020.120
76726.766	302511.440
76727.766	302003.050
76728.766	301494.940
76729.766	300987.130
76730.766	300479.630
76731.766	299972.410
76732.766	299465.480
76733.766	298958.850
76734.766	298452.510
76735.766	297946.460
76736.766	297440.720
76737.766	296935.280
76738.766	296430.150
76739.766	295925.310
76740.766	295420.830
76741.766	294916.660
