0	11.62
20	10.3638486
53	4.343692631
56	2.86312276
75	0.514097972
87	0.192540722
110	0.0121176
130	0.003664122
76865	0.167999826
76908	0.291818743
76926	0.329263451
76945	0.293365889
76956	0.2410488
76966	0.216181244
76973	0.22721875
76976	0.233637722
77131.00	4.971704E-01
77132.00	5.109940E-01
77133.00	5.250541E-01
77134.00	5.394073E-01
77135.00	5.541000E-01
77136.00	5.691620E-01
77137.00	5.846145E-01
77138.00	6.004779E-01
77139.00	6.167765E-01
77140.00	6.335438E-01
77141.00	6.508164E-01
77142.00	6.686304E-01
77143.00	6.870190E-01
77144.00	7.060154E-01
77145.00	7.256586E-01
77146.00	7.460050E-01
77147.00	7.671177E-01
77148.00	7.890559E-01
77149.00	8.118847E-01
77150.00	8.356317E-01
77151.00	8.603550E-01
77152.00	8.861008E-01
77153.00	9.129152E-01
77154.00	9.408377E-01
77155.00	9.699055E-01
77156.00	1.000154E+00
77157.00	1.031619E+00
77158.00	1.064328E+00
77159.00	1.098307E+00
77160.00	1.133587E+00
77161.00	1.170200E+00
77162.00	1.208173E+00
77163.00	1.247538E+00
77164.00	1.288323E+00
77165.00	1.330551E+00
77166.00	1.374241E+00
77167.00	1.419412E+00
77168.00	1.466081E+00
77169.00	1.514254E+00
77170.00	1.563934E+00
77171.00	1.615126E+00
77172.00	1.667846E+00
77173.00	1.722111E+00
77174.00	1.777934E+00
77175.00	1.835321E+00
77176.00	1.894278E+00
77177.00	1.954807E+00
77178.00	2.016911E+00
77179.00	2.080592E+00
77180.00	2.145853E+00
77181.00	2.212697E+00
77182.00	2.281119E+00
77183.00	2.351121E+00
77184.00	2.422706E+00
77185.00	2.495876E+00
77186.00	2.570627E+00
77187.00	2.646955E+00
77188.00	2.724857E+00
77189.00	2.804331E+00
77190.00	2.885384E+00
77191.00	2.968025E+00
77192.00	3.052257E+00
77193.00	3.138084E+00
77194.00	3.225510E+00
77195.00	3.314361E+00
77196.00	3.403690E+00
77197.00	3.493192E+00
77198.00	3.583023E+00
77199.00	3.673317E+00
77200.00	3.764182E+00
77201.00	3.855709E+00
77202.00	3.947971E+00
77203.00	4.041033E+00
77204.00	4.134946E+00
77205.00	4.229755E+00
77206.00	4.325497E+00
77207.00	4.422203E+00
77208.00	4.519900E+00
